,Probe_Id,ILMN_Gene
41824,ILMN_1767452,LOC341356
41825,ILMN_1746526,DAZAP1
41826,ILMN_1692927,NTN1
41827,ILMN_1807206,DHRS1
41828,ILMN_1671720,LOC646176
41829,ILMN_1880256,HS.572064
41830,ILMN_1683170,LOC653047
41831,ILMN_1723058,CLIP1
41832,ILMN_1741148,ALDOA
41833,ILMN_1809695,CAMK2G
41834,ILMN_1797098,LOC440491
41835,ILMN_1891744,HS.540591
41836,ILMN_2216838,DKFZP586I1420
41837,ILMN_1769187,LOC644743
41838,ILMN_1819369,HS.435054
41839,ILMN_1653636,LOC644856
41840,ILMN_1700723,LOC728689
41841,ILMN_1736981,BRD4
41842,ILMN_1812105,PIP5K2B
41843,ILMN_1753597,FKRP
41844,ILMN_1790659,GNL3
41845,ILMN_1915629,HS.310740
41846,ILMN_1702519,LOC643466
41847,ILMN_2227368,SELT
41848,ILMN_1670832,LOC441070
41849,ILMN_1675560,LOC645843
41850,ILMN_1834330,HS.544765
41851,ILMN_1656139,LOC730417
41852,ILMN_1904836,HS.527471
41853,ILMN_1791642,LOC91664
41854,ILMN_1785069,CAPN10
41855,ILMN_2094261,AMY1B
41856,ILMN_1817113,HS.547985
41857,ILMN_1670273,LOC651675
41858,ILMN_1773389,PLTP
41859,ILMN_1760143,ADRM1
41860,ILMN_2387471,FLJ22184
41861,ILMN_1736017,LOC643834
41862,ILMN_1718898,HOXC9
41863,ILMN_1904238,HS.535044
41864,ILMN_1754249,LOC442535
41865,ILMN_1817175,HS.543322
41866,ILMN_1889414,HS.128011
41867,ILMN_1655080,HSPCAL3
41868,ILMN_1904039,HS.344136
41869,ILMN_1727458,HDAC1
41870,ILMN_1815083,WHSC2
41871,ILMN_1815548,OR52D1
41872,ILMN_1901382,HS.578887
41873,ILMN_1832334,HS.521794
41874,ILMN_1654228,PCDHGA3
41875,ILMN_1842857,HS.554261
41876,ILMN_1723139,GPD2
41877,ILMN_1691611,LOC645436
41878,ILMN_1803001,LOC646067
41879,ILMN_1665583,TUBB
41880,ILMN_2375484,CPEB2
41881,ILMN_1729611,REEP4
41882,ILMN_1745593,STMN1
41883,ILMN_1780057,RENBP
41884,ILMN_1727732,TEKT4
41885,ILMN_1867311,HS.540209
41886,ILMN_2065745,RAMP3
41887,ILMN_1673537,WFDC3
41888,ILMN_1896226,HS.576777
41889,ILMN_1816501,HS.541820
41890,ILMN_2297096,ARHGAP8
41891,ILMN_1690494,RPL6
41892,ILMN_1807868,CSN1S2A
41893,ILMN_1679826,CST7
41894,ILMN_1681076,LOC441119
41895,ILMN_1803570,BRI3BP
41896,ILMN_1886422,HS.551145
41897,ILMN_1707958,AES
41898,ILMN_1871172,LOC731827
41899,ILMN_2381397,HSPD1
41900,ILMN_1672049,LOC387895
41901,ILMN_1899105,HS.527194
41902,ILMN_2206041,OR8U1
41903,ILMN_1885908,HS.579501
41904,ILMN_1698791,LOC646241
41905,ILMN_1656021,DAZ4
41906,ILMN_1726990,DOM3Z
41907,ILMN_1752746,LOC646324
41908,ILMN_1847836,HS.545726
41909,ILMN_1765833,SLC9A3R2
41910,ILMN_1698548,LOC646780
41911,ILMN_1706094,HECTD1
41912,ILMN_1760256,RBM22
41913,ILMN_1847907,HS.536286
41914,ILMN_1870573,HS.559950
41915,ILMN_1795520,LOC440421
41916,ILMN_1759219,ZMAT5
41917,ILMN_2228180,MSRA
41918,ILMN_1797503,GOLGA8G
41919,ILMN_1801938,NHS
41920,ILMN_1712188,LOC653428
41921,ILMN_1722489,TFF1
41922,ILMN_1776963,LMAN2
41923,ILMN_2357976,BAT1
41924,ILMN_1857618,HS.371949
41925,ILMN_1832665,HS.385785
41926,ILMN_2389501,HSD11B1
41927,ILMN_2396287,RFX2
41928,ILMN_1698487,SDHD
41929,ILMN_2134855,LOC728758
41930,ILMN_1658926,NOTCH3
41931,ILMN_2334359,GFRA1
41932,ILMN_1771410,LOC653346
41933,ILMN_1754055,APOA5
41934,ILMN_1731457,LOC647723
41935,ILMN_1915734,HS.575502
41936,ILMN_1726642,KIAA1553
41937,ILMN_1894268,HS.543466
41938,ILMN_1893181,HS.131085
41939,ILMN_1656706,LCE2D
41940,ILMN_2053650,AURKAPS1
41941,ILMN_1715760,LGALS9
41942,ILMN_1823172,HS.547738
41943,ILMN_1678095,SMPDL3B
41944,ILMN_1907352,HS.570667
41945,ILMN_2163873,FNDC1
41946,ILMN_1786570,IQCF1
41947,ILMN_1683279,PEX6
41948,ILMN_1865291,HS.223908
41949,ILMN_1770460,FOXR1
41950,ILMN_1868080,HS.539423
41951,ILMN_1822857,HS.128577
41952,ILMN_2414762,TLR10
41953,ILMN_2171733,OR5AR1
41954,ILMN_1652758,LOC647579
41955,ILMN_1669781,PRLR
41956,ILMN_1724300,MASP1
41957,ILMN_1915485,HS.543784
41958,ILMN_1788281,ATP2A1
41959,ILMN_1713006,CDC34
41960,ILMN_1802440,LOC645325
41961,ILMN_1760315,VWCE
41962,ILMN_1877373,HS.199881
41963,ILMN_1873440,HS.447469
41964,ILMN_1670805,FLJ40296
41965,ILMN_1750518,THOC4
41966,ILMN_1691855,CACNA1B
41967,ILMN_1676294,BVES
41968,ILMN_1750365,C20ORF185
41969,ILMN_1772487,SFRS14
41970,ILMN_1820839,HS.491872
41971,ILMN_1758497,TTYH1
41972,ILMN_1703108,UBE2L6
41973,ILMN_1773848,C15ORF32
41974,ILMN_1663189,SPIN2B
41975,ILMN_1667060,HSF1
41976,ILMN_1792744,SLC13A2
41977,ILMN_1743910,PANK4
41978,ILMN_1779713,LOC441362
41979,ILMN_1786469,FBXO22
41980,ILMN_1785660,SRPR
41981,ILMN_1735045,A4GALT
41982,ILMN_1673676,SNX5
41983,ILMN_1835235,HS.576237
41984,ILMN_1854229,HS.146759
41985,ILMN_1724021,SLC6A19
41986,ILMN_2315964,PSRC1
41987,ILMN_1655077,PRDM1
41988,ILMN_1826755,HS.23681
41989,ILMN_1834198,HS.191464
41990,ILMN_1756358,FBXO36
41991,ILMN_1705637,ACR
41992,ILMN_2225144,EIF4E3
41993,ILMN_1734172,LOC652876
41994,ILMN_1682937,RSPO1
41995,ILMN_1651507,LOC642732
41996,ILMN_1734479,ACCN3
41997,ILMN_1826771,HS.545298
41998,ILMN_1908564,HS.540372
41999,ILMN_1688413,SNW1
42000,ILMN_1872627,HS.574786
42001,ILMN_1898799,HS.543724
42002,ILMN_1808443,LIPL3
42003,ILMN_1871519,HS.130588
42004,ILMN_1685596,PNLIP
42005,ILMN_1683456,CCL7
42006,ILMN_1686827,TMEM80
42007,ILMN_1819355,HS.558279
42008,ILMN_1837082,HS.509146
42009,ILMN_1825160,HS.539419
42010,ILMN_1907514,HS.541082
42011,ILMN_1653856,STS-1
42012,ILMN_1891944,HS.308073
42013,ILMN_2371397,SLC25A45
42014,ILMN_1775568,LOC642883
42015,ILMN_1880215,HS.576698
42016,ILMN_1844669,HS.542086
42017,ILMN_1655140,LOC647656
42018,ILMN_1656073,LOC442204
42019,ILMN_2067596,KCNS2
42020,ILMN_1669474,PCDHA10
42021,ILMN_1892501,HS.565248
42022,ILMN_1810891,ZNF629
42023,ILMN_1671206,LOC646933
42024,ILMN_2096467,C8ORF74
42025,ILMN_1653102,CCDC64
42026,ILMN_1884042,HS.120150
42027,ILMN_1877865,HS.146479
42028,ILMN_1657125,LOC645073
42029,ILMN_1735065,LOC643998
42030,ILMN_1781816,CHD6
42031,ILMN_1653198,LOC643695
42032,ILMN_2415439,NAE1
42033,ILMN_1652163,DVL2
42034,ILMN_1726901,KLC1
42035,ILMN_1690814,EPHA6
42036,ILMN_2219246,LOC162073
42037,ILMN_1879556,HS.563991
42038,ILMN_1907118,HS.276379
42039,ILMN_2297887,SEZ6L2
42040,ILMN_1769229,BCL2A1
42041,ILMN_2395913,ARHGAP11A
42042,ILMN_1669352,LY6G6C
42043,ILMN_1670141,RGPD5
42044,ILMN_1813833,NARFL
42045,ILMN_1792144,TCL1B
42046,ILMN_1879928,HS.564948
42047,ILMN_1803698,STX16
42048,ILMN_1657486,OR2AG2
42049,ILMN_1878147,HS.538562
42050,ILMN_1859101,HS.543282
42051,ILMN_1651343,ITGA11
42052,ILMN_1869277,HS.208645
42053,ILMN_1844638,HS.135227
42054,ILMN_1886566,HS.538178
42055,ILMN_2103709,PSG5
42056,ILMN_2402805,TRPC4AP
42057,ILMN_1660283,H2BFWT
42058,ILMN_1716719,LOC253724
42059,ILMN_1699803,SP8
42060,ILMN_1837254,HS.564862
42061,ILMN_1844541,HS.579252
42062,ILMN_1858791,HS.582025
42063,ILMN_1707775,ZNF257
42064,ILMN_1862191,HS.581443
42065,ILMN_2413084,HSPA8
42066,ILMN_1875428,HS.581011
42067,ILMN_1752303,YY1AP1
42068,ILMN_1704383,TRIM37
42069,ILMN_1841141,HS.552560
42070,ILMN_1909685,HS.564704
42071,ILMN_1775698,LOC645953
42072,ILMN_1674098,SORBS2
42073,ILMN_2337551,HIPK3
42074,ILMN_1836309,HS.326560
42075,ILMN_1668067,PCTK3
42076,ILMN_1715301,FXYD2
42077,ILMN_1797519,DLK1
42078,ILMN_2412571,TUBGCP6
42079,ILMN_1762079,LOC650241
42080,ILMN_1713038,RP11-45B20.2
42081,ILMN_1716461,LGI4
42082,ILMN_1655421,LOC338586
42083,ILMN_1769757,C14ORF104
42084,ILMN_1654942,NFIC
42085,ILMN_1680042,LOC649452
42086,ILMN_1808905,AKAP3
42087,ILMN_1667005,LOC652676
42088,ILMN_1886775,HS.60260
42089,ILMN_2175764,HSP90AB2P
42090,ILMN_2198185,CXORF12
42091,ILMN_1676978,SNX15
42092,ILMN_1760479,MOS
42093,ILMN_1803231,LOC650543
42094,ILMN_1726434,UNC45A
42095,ILMN_1727284,CD4
42096,ILMN_1778321,SLC2A6
42097,ILMN_1669033,NCOA1
42098,ILMN_1852605,HS.544724
42099,ILMN_1835800,HS.543452
42100,ILMN_1750508,STMN1
42101,ILMN_1658904,ID2B
42102,ILMN_1894388,HS.552082
42103,ILMN_1843469,HS.566804
42104,ILMN_1819503,HS.580451
42105,ILMN_1711550,MS4A4A
42106,ILMN_1818465,HS.557435
42107,ILMN_1707420,LOC643533
42108,ILMN_1727689,TNFAIP2
42109,ILMN_1653864,LOC644326
42110,ILMN_1743797,LOC652102
42111,ILMN_1675999,LOC646632
42112,ILMN_1869815,HS.161998
42113,ILMN_1758398,GUK1
42114,ILMN_1755519,C4ORF11
42115,ILMN_2403906,ARFIP1
42116,ILMN_1869609,HS.545627
42117,ILMN_1789003,CPB2
42118,ILMN_1738103,COPE
42119,ILMN_1678398,LOC651686
42120,ILMN_1874007,HS.544817
42121,ILMN_1786707,C19ORF63
42122,ILMN_1651504,C4ORF8
42123,ILMN_1692163,NSDHL
42124,ILMN_2377430,AGPAT2
42125,ILMN_2176693,LIPL2
42126,ILMN_1692116,LOC650321
42127,ILMN_1663562,OR2A1
42128,ILMN_1779615,LOC642592
42129,ILMN_1684434,SLC17A5
42130,ILMN_2412380,TSC22D1
42131,ILMN_1691340,CACYBP
42132,ILMN_1790713,C1ORF189
42133,ILMN_1677396,NDFIP2
42134,ILMN_1788874,SERPINA3
42135,ILMN_1833795,HS.569292
42136,ILMN_1769997,NFATC1
42137,ILMN_1691090,MPV17
42138,ILMN_1802390,PIGA
42139,ILMN_1760554,CYP17A1
42140,ILMN_1909801,HS.131038
42141,ILMN_1901936,HS.143939
42142,ILMN_1913016,HS.440408
42143,ILMN_1689306,TMC7
42144,ILMN_1734939,LOC654254
42145,ILMN_1830303,HS.563011
42146,ILMN_1895810,HS.381892
42147,ILMN_1714181,MEGF8
42148,ILMN_2179063,DDHD2
42149,ILMN_1731175,XKR6
42150,ILMN_1887560,HS.258961
42151,ILMN_2074258,BARD1
42152,ILMN_1777901,LOC642434
42153,ILMN_2362346,TRPV4
42154,ILMN_1724865,LOC728493
42155,ILMN_1804263,ZNF76
42156,ILMN_1693001,LOC642607
42157,ILMN_2256106,NIN
42158,ILMN_1894990,HS.538111
42159,ILMN_1905991,HS.563113
42160,ILMN_1669338,CYP4X1
42161,ILMN_1897224,HS.150287
42162,ILMN_1912721,LOC728654
42163,ILMN_1912355,HS.546072
42164,ILMN_1793504,FCN2
42165,ILMN_1805300,LOC650132
42166,ILMN_1846616,HS.584074
42167,ILMN_1668588,LOC648733
42168,ILMN_1823814,HS.436442
42169,ILMN_1749269,INPP5A
42170,ILMN_1753207,FZR1
42171,ILMN_1656436,RBMS1
42172,ILMN_2062001,HOOK3
42173,ILMN_2294762,AMY1A
42174,ILMN_1654474,LOC643918
42175,ILMN_2259155,LOC131149
42176,ILMN_1814526,ADD3
42177,ILMN_1829586,HS.568836
42178,ILMN_1899903,HS.371060
42179,ILMN_2375557,SCMH1
42180,ILMN_2344650,N4BP2L1
42181,ILMN_1739092,LOC652227
42182,ILMN_1664103,LOC441081
42183,ILMN_1916762,HS.568827
42184,ILMN_1655987,STAB1
42185,ILMN_1902325,HS.564597
42186,ILMN_1915367,HS.566576
42187,ILMN_1733799,LOC348262
42188,ILMN_1693995,LOC642101
42189,ILMN_2206413,CTAG1A
42190,ILMN_1848128,HS.584303
42191,ILMN_1677877,UBE2L3
42192,ILMN_1703679,FCGR3A
42193,ILMN_1692263,LOC642749
42194,ILMN_1689901,ZNF658B
42195,ILMN_1880389,HS.538925
42196,ILMN_1911287,HS.576274
42197,ILMN_1748083,RASGRF1
42198,ILMN_1817298,HS.578109
42199,ILMN_1811945,LOC652141
42200,ILMN_1912176,HS.576396
42201,ILMN_1770451,KLF16
42202,ILMN_1870795,HS.582478
42203,ILMN_2209515,SNORD56
42204,ILMN_1706718,TMEM80
42205,ILMN_1719934,FOXE3
42206,ILMN_1667361,COPZ2
42207,ILMN_1770977,TMEM134
42208,ILMN_1827756,HS.554592
42209,ILMN_1711599,LOC642573
42210,ILMN_2043007,DDI2
42211,ILMN_1770758,AKAP6
42212,ILMN_1692863,LOC647961
42213,ILMN_2222567,DEPDC1
42214,ILMN_1716019,RHBDL3
42215,ILMN_1652594,ACTR5
42216,ILMN_1831792,HS.547259
42217,ILMN_1831350,HS.547539
42218,ILMN_1742889,WDR77
42219,ILMN_1905895,HS.543317
42220,ILMN_2186216,GOLPH4
42221,ILMN_1844779,LOC729675
42222,ILMN_1773914,POU6F2
42223,ILMN_1754186,LOC643738
42224,ILMN_1697665,LOC653972
42225,ILMN_1653203,EFEMP2
42226,ILMN_1784516,TTC18
42227,ILMN_1736130,C18ORF22
42228,ILMN_2222074,PTPN12
42229,ILMN_1763412,SPHKAP
42230,ILMN_1890002,HS.571137
42231,ILMN_1763540,PSME4
42232,ILMN_1863190,HS.176654
42233,ILMN_1666984,LOC643275
42234,ILMN_1779015,ZNF467
42235,ILMN_2194115,RBMY1J
42236,ILMN_1754468,RGS9
42237,ILMN_1818856,HS.436053
42238,ILMN_1729898,LOC650651
42239,ILMN_1703244,MAP1LC3B
42240,ILMN_1869933,HS.560964
42241,ILMN_2115669,SEMA4C
42242,ILMN_1856044,HS.548831
42243,ILMN_1685319,GDF1
42244,ILMN_1907518,HS.581703
42245,ILMN_1789112,TMEM145
42246,ILMN_1904212,HS.574405
42247,ILMN_1666418,LOC642832
42248,ILMN_1695585,RPS26L
42249,ILMN_1654637,SETD5
42250,ILMN_1783969,FAM24A
42251,ILMN_1775428,ZKSCAN5
42252,ILMN_1741712,MS4A4A
42253,ILMN_1837552,HS.548068
42254,ILMN_1746027,GNAL
42255,ILMN_1835497,HS.566746
42256,ILMN_1863719,HS.575056
42257,ILMN_1718699,LOC643752
42258,ILMN_1884064,HS.241414
42259,ILMN_1716862,PPM1B
42260,ILMN_1760037,C6ORF134
42261,ILMN_1723535,P2RY2
42262,ILMN_1698419,NCOR2
42263,ILMN_1685792,MAGI1
42264,ILMN_1726023,C1ORF14
42265,ILMN_1762284,ASPRV1
42266,ILMN_2083334,PMS2L5
42267,ILMN_1774594,ZNF443
42268,ILMN_1804752,LOC643747
42269,ILMN_1846144,HS.486451
42270,ILMN_1760360,ZNF294
42271,ILMN_1804775,LOC648500
42272,ILMN_1653871,NAMPT
42273,ILMN_1774884,C8ORF49
42274,ILMN_1681308,LOC390594
42275,ILMN_2363744,PACRG
42276,ILMN_1868943,HS.398165
42277,ILMN_2095660,TMEM156
42278,ILMN_1719205,FBL
42279,ILMN_1665781,LOC390466
42280,ILMN_1678766,DYNLT1
42281,ILMN_1707791,TAZ
42282,ILMN_1911012,HS.523508
42283,ILMN_1874613,HS.163264
42284,ILMN_1891121,HS.538361
42285,ILMN_2398107,ASNS
42286,ILMN_1818515,HS.564994
42287,ILMN_1679003,FLJ11783
42288,ILMN_1737698,RNF126P1
42289,ILMN_1892793,HS.560290
42290,ILMN_1653876,SPG21
42291,ILMN_1714667,C20ORF107
42292,ILMN_1693426,LOC643194
42293,ILMN_1655733,RFC2
42294,ILMN_1658346,LOC653669
42295,ILMN_2119937,NDUFB3
42296,ILMN_1794659,FUT2
42297,ILMN_1717173,ECT2
42298,ILMN_2272967,TRAPPC6B
42299,ILMN_1758623,HIST1H2BD
42300,ILMN_1915342,HS.581004
42301,ILMN_1873375,HS.460033
42302,ILMN_2302632,HFE
42303,ILMN_1914636,HS.566957
42304,ILMN_1675488,SLC13A3
42305,ILMN_1843687,HS.540233
42306,ILMN_1734380,DPF3
42307,ILMN_1679771,LOC388969
42308,ILMN_2339627,COPE
42309,ILMN_1759915,ARPC1A
42310,ILMN_1813795,RASSF5
42311,ILMN_1693594,CYP4Z1
42312,ILMN_1786598,COL14A1
42313,ILMN_1849950,HS.543241
42314,ILMN_2207720,ITM2B
42315,ILMN_1792186,KCNK16
42316,ILMN_1892574,HS.562190
42317,ILMN_1756146,WDR45
42318,ILMN_1661664,SRRM1L
42319,ILMN_2157806,OR8H2
42320,ILMN_1687123,LOC644669
42321,ILMN_1705419,C1ORF213
42322,ILMN_1731561,ROBO3
42323,ILMN_1706057,CS
42324,ILMN_2356745,BTBD7
42325,ILMN_1895486,HS.565837
42326,ILMN_1783535,LOC652620
42327,ILMN_1765612,LOC646665
42328,ILMN_1725644,UBE2D2
42329,ILMN_1773059,GPR124
42330,ILMN_1773865,HSPA5
42331,ILMN_2262901,RUFY3
42332,ILMN_1840316,HS.105791
42333,ILMN_1698996,SLC19A1
42334,ILMN_1847653,HS.578886
42335,ILMN_1871670,HS.580011
42336,ILMN_1841334,HS.516646
42337,ILMN_1721247,KRT75
42338,ILMN_1660942,LOC653352
42339,ILMN_1669239,P2RX2
42340,ILMN_1664267,WBSCR28
42341,ILMN_1703383,ADAM32
42342,ILMN_1657283,ALKBH5
42343,ILMN_1706262,HAGHL
42344,ILMN_1781454,RAE1
42345,ILMN_1718309,COX15
42346,ILMN_1668453,TRIM36
42347,ILMN_1699413,LOC650151
42348,ILMN_1801680,LOC731431
42349,ILMN_1705743,FLJ10357
42350,ILMN_1850629,HS.563400
42351,ILMN_1776845,HIST1H3A
42352,ILMN_1761423,LOC651809
42353,ILMN_2279635,EIF4G2
42354,ILMN_1715708,C6ORF12
42355,ILMN_1749447,RPS9
42356,ILMN_1707311,CCDC54
42357,ILMN_1900950,HS.559807
42358,ILMN_1916341,HS.561241
42359,ILMN_1655783,ATP1B3
42360,ILMN_1859665,HS.523705
42361,ILMN_1913064,HS.564162
42362,ILMN_1912098,HS.555167
42363,ILMN_1855806,HS.542003
42364,ILMN_1873540,HS.412918
42365,ILMN_1812641,OPRM1
42366,ILMN_1800380,LOC389633
42367,ILMN_1818213,HS.121670
42368,ILMN_1827847,HS.540281
42369,ILMN_1768506,MAPK15
42370,ILMN_1799699,LOC654187
42371,ILMN_1794364,CTSW
42372,ILMN_1693985,JPH1
42373,ILMN_1859760,HS.541486
42374,ILMN_2413650,STIL
42375,ILMN_1895025,HS.572657
42376,ILMN_1731616,DCLK1
42377,ILMN_1796075,VPS41
42378,ILMN_1808769,C1ORF97
42379,ILMN_1874870,LOC646174
42380,ILMN_1703684,NAP1L2
42381,ILMN_1877652,HS.537957
42382,ILMN_1701918,KLHDC9
42383,ILMN_1790575,KIAA0859
42384,ILMN_1777499,LOC731007
42385,ILMN_1838238,HS.579715
42386,ILMN_1899760,HS.438905
42387,ILMN_2406897,GRIP2
42388,ILMN_1821304,HS.543925
42389,ILMN_1828983,HS.583015
42390,ILMN_1843645,HS.543114
42391,ILMN_1838813,HS.546046
42392,ILMN_1655211,LOC644885
42393,ILMN_1743256,FLJ31945
42394,ILMN_1771333,CD47
42395,ILMN_1688318,MGC72104
42396,ILMN_1681456,FOXL2
42397,ILMN_2394147,MLN
42398,ILMN_1756767,EIF5B
42399,ILMN_1852678,HS.540213
42400,ILMN_1712715,LOC653419
42401,ILMN_1740007,TMPRSS11E
42402,ILMN_1805807,SLC30A3
42403,ILMN_1898364,HS.564090
42404,ILMN_1739210,NSL1
42405,ILMN_1718769,ITSN1
42406,ILMN_1896073,HS.558075
42407,ILMN_1699514,PHF7
42408,ILMN_1862764,HS.567097
42409,ILMN_1670229,F8
42410,ILMN_1845151,HS.469262
42411,ILMN_1653368,LOC645238
42412,ILMN_1680432,KRTAP4-7
42413,ILMN_1675501,SENP5
42414,ILMN_1760503,ZBBX
42415,ILMN_1717702,KCNK17
42416,ILMN_1714165,ST3GAL2
42417,ILMN_1765019,SACM1L
42418,ILMN_2232936,UQCRH
42419,ILMN_1849207,HS.527155
42420,ILMN_1905477,HS.538238
42421,ILMN_1779404,PUF60
42422,ILMN_1746788,TRIM10
42423,ILMN_1848697,HS.97507
42424,ILMN_1788951,LOC441007
42425,ILMN_1702586,LOC642993
42426,ILMN_1891478,HS.561998
42427,ILMN_1732717,FAM71E1
42428,ILMN_1914199,HS.568968
42429,ILMN_1862007,HS.195718
42430,ILMN_1738578,FILIP1L
42431,ILMN_1712774,IRS4
42432,ILMN_2366864,JUP
42433,ILMN_1722438,MGAT4B
42434,ILMN_1853116,HS.325015
42435,ILMN_1881471,HS.147481
42436,ILMN_1721084,DEPDC5
42437,ILMN_1718071,AGTPBP1
42438,ILMN_1854826,HS.575194
42439,ILMN_2297353,TRPV4
42440,ILMN_2355486,FAM3B
42441,ILMN_1762883,ECE2
42442,ILMN_1656084,PDZK1
42443,ILMN_1833028,HS.567132
42444,ILMN_1746206,AZI1
42445,ILMN_1689836,C5AR1
42446,ILMN_2322806,CAST
42447,ILMN_2309449,RBBP6
42448,ILMN_2413212,HYDIN
42449,ILMN_2399571,CBY1
42450,ILMN_2147863,QSER1
42451,ILMN_1773881,HNRNPCL1
42452,ILMN_1883732,HS.259391
42453,ILMN_2351795,C18ORF1
42454,ILMN_1899549,HS.127857
42455,ILMN_1755537,EIF1AY
42456,ILMN_1675697,LOC652612
42457,ILMN_1749804,ADSSL1
42458,ILMN_1750167,PRR3
42459,ILMN_1681945,ITGAD
42460,ILMN_1675009,NMUR2
42461,ILMN_1843288,HS.543339
42462,ILMN_1659572,AR
42463,ILMN_1717975,CYHR1
42464,ILMN_1899053,HS.214368
42465,ILMN_1829483,HS.565434
42466,ILMN_1748852,KRTAP19-7
42467,ILMN_1690891,TRERF1
42468,ILMN_1779780,CTF8
42469,ILMN_1840170,HS.132611
42470,ILMN_1757172,LOC647456
42471,ILMN_1692466,LOC728637
42472,ILMN_1682375,ATPBD3
42473,ILMN_1809639,TMEM26
42474,ILMN_2320377,MAPK8IP3
42475,ILMN_2404951,DAZ4
42476,ILMN_1895836,HS.584126
42477,ILMN_2093027,MYO1B
42478,ILMN_1916427,HS.580494
42479,ILMN_1904078,HS.122368
42480,ILMN_1814393,PARG
42481,ILMN_2378696,GFM2
42482,ILMN_1884809,HS.12440
42483,ILMN_1911171,HS.577453
42484,ILMN_1873841,HS.537657
42485,ILMN_2084353,M6PR
42486,ILMN_1780808,FAM7A3
42487,ILMN_1662792,LOC653366
42488,ILMN_2367694,HFE2
42489,ILMN_1903389,HS.544497
42490,ILMN_1902206,HS.563041
42491,ILMN_2382121,OCRL
42492,ILMN_1791728,SLC25A25
42493,ILMN_1702243,FBXW5
42494,ILMN_1900157,HS.565217
42495,ILMN_1868095,HS.47037
42496,ILMN_1652079,LOC641846
42497,ILMN_1770927,KIAA1026
42498,ILMN_1728337,PGM5
42499,ILMN_1739483,LOC652211
42500,ILMN_1790891,CKAP4
42501,ILMN_1875429,HS.541324
42502,ILMN_1710722,ZNF474
42503,ILMN_1687768,NCOA7
42504,ILMN_2167709,NIPSNAP3A
42505,ILMN_2318685,ABHD12
42506,ILMN_1738173,METTL4
42507,ILMN_1758831,RNF31
42508,ILMN_1913517,HS.562776
42509,ILMN_2194828,C16ORF53
42510,ILMN_2099745,P53AIP1
42511,ILMN_1706140,PAGE2B
42512,ILMN_1664762,SH2D4B
42513,ILMN_1685551,CHD4
42514,ILMN_1775111,SND1
42515,ILMN_1721087,SHC2
42516,ILMN_1900845,HS.129114
42517,ILMN_2179018,NDUFAB1
42518,ILMN_1771376,PEA15
42519,ILMN_1775330,C15ORF52
42520,ILMN_1793386,MED12
42521,ILMN_1909928,HS.551291
42522,ILMN_1658413,HYDIN
42523,ILMN_1758102,LOC643853
42524,ILMN_1891198,HS.542684
42525,ILMN_1711053,BBS5
42526,ILMN_1656907,LOC651468
42527,ILMN_1804007,NANOS3
42528,ILMN_1687857,ST6GALNAC4
42529,ILMN_1787347,LOC648354
42530,ILMN_1672176,SMPD2
42531,ILMN_1661128,LOC646154
42532,ILMN_2097410,DAPP1
42533,ILMN_2110496,C21ORF91
42534,ILMN_1801077,ADFP
42535,ILMN_2092756,TMEM109
42536,ILMN_2330584,DDX19B
42537,ILMN_1769789,C6ORF142
42538,ILMN_1804945,ZNF667
42539,ILMN_1756784,FREQ
42540,ILMN_1880834,FBXO41
42541,ILMN_1781383,NFKBIL2
42542,ILMN_1796431,GPR101
42543,ILMN_1880143,HS.333084
42544,ILMN_1651438,ZFPM1
42545,ILMN_1713450,MYL6B
42546,ILMN_1744980,ZCCHC7
42547,ILMN_1736568,CASP2
42548,ILMN_1809047,TBRG4
42549,ILMN_2358265,F7
42550,ILMN_2323338,NR1I2
42551,ILMN_1701111,KIAA1434
42552,ILMN_1756578,CHRNA6
42553,ILMN_1770823,LOC644508
42554,ILMN_1801441,RFTN2
42555,ILMN_2378708,TAF6
42556,ILMN_1804845,OR4P4
42557,ILMN_2333219,ACHE
42558,ILMN_1715639,LOC645626
42559,ILMN_2403047,ARL13B
42560,ILMN_1702584,C10ORF96
42561,ILMN_2232712,MYO10
42562,ILMN_1885647,HS.540352
42563,ILMN_1661188,HIPK1
42564,ILMN_1807201,FAM104A
42565,ILMN_1714093,RMND5A
42566,ILMN_2412046,TRIM54
42567,ILMN_1835452,HS.494049
42568,ILMN_1670707,C17ORF46
42569,ILMN_1771179,CYB561
42570,ILMN_2254943,LOC390748
42571,ILMN_1782581,DUSP7
42572,ILMN_1662144,CPT1B
42573,ILMN_2407308,HEY1
42574,ILMN_2257665,PARL
42575,ILMN_1677768,POR
42576,ILMN_1700076,PRNPIP
42577,ILMN_1660741,ATP2B3
42578,ILMN_1658964,LOC646863
42579,ILMN_2336982,NPTN
42580,ILMN_1843175,HS.385789
42581,ILMN_1773455,LOC646627
42582,ILMN_1807798,ATP5G2
42583,ILMN_2340908,SCML1
42584,ILMN_1909540,HS.542219
42585,ILMN_1663827,SMYD5
42586,ILMN_1689700,ARID5A
42587,ILMN_1752938,LOC344382
42588,ILMN_1887554,HS.539011
42589,ILMN_1915625,HS.543751
42590,ILMN_1824556,HS.201854
42591,ILMN_1684847,LOC644264
42592,ILMN_1909207,HS.564295
42593,ILMN_1754738,AP1M1
42594,ILMN_1901710,HS.562520
42595,ILMN_1679867,LOC642255
42596,ILMN_1680955,AURKA
42597,ILMN_2228538,IRAK1BP1
42598,ILMN_1693448,LOC643811
